Duracion;DuracionAscendente;DuracionDescendente;GradienteAscendente;GradienteDescendente;Volumen;Qmax_GEOM;CaudalBaseEscalon;HoraEpisodio;VolumenEpisodio;DuracionEpisodio;Volumen -4;Duracion -4;Distancia de -4;Volumen -3;Duracion -3;Distancia de -3;Volumen -2;Duracion -2;Distancia de -2;Volumen -1;Duracion -1;Distancia de -1;Volumen 1;Duracion 1;Distancia de 1;Volumen 2;Duracion 2;Distancia de 2;Volumen 3;Duracion 3;Distancia de 3;Volumen 4;Duracion 4;Distancia de 4;VolumenCercanoMas1.1;DistanciaCercanoMas1.1;Etiqueta
16;5;5;0.0125;0.0125;0.999;0.0625;0;14.283333333333333;0.999;16;0.999;16;262;1.998;28;196;0.999;16;118;0.999;16;9;0.999;16;9;0.999;16;458;0.999;16;483;0.999;16;508;1.998;196;Lavavajillas
16;5;5;0.0125;0.0125;0.999;0.0625;0;14.7;0.999;16;1.998;28;221;0.999;16;143;0.999;16;34;0.999;16;9;0.999;16;433;0.999;16;458;0.999;16;483;3.997000000000001;38;1689;1.998;221;Lavavajillas
16;5;5;0.0125;0.0125;0.999;0.0625;0;14.183333333333334;0.999;16;0.999;16;592;0.999;16;483;0.999;16;458;0.999;16;433;0.999;16;9;0.999;16;34;3.997000000000001;38;1240;1.996;27;2744;1.998;670;Lavavajillas
16;5;5;0.0125;0.0125;0.999;0.0625;0;14.6;0.999;16;0.999;16;508;0.999;16;483;0.999;16;458;0.999;16;9;0.999;16;9;3.997000000000001;38;1215;1.996;27;2719;0.999;16;2789;3.997000000000001;1215;Lavavajillas
16;5;5;0.0125;0.0125;0.999;0.0625;0;14.016666666666667;0.999;16;0.999;16;508;0.999;16;483;0.999;16;34;0.999;16;9;3.997000000000001;38;1190;1.996;27;2694;0.999;16;2764;3.0;30;2812;3.997000000000001;1190;Lavavajillas
38;15;13;0.009166666666666667;0.010576923076923078;3.997000000000001;0.1375;0;15.116666666666667;3.997000000000001;38;0.999;16;1689;0.999;16;1240;0.999;16;1215;0.999;16;1190;1.996;27;1466;0.999;16;1536;3.0;30;1584;3.997000000000001;38;1986;1.996;1466;Cisternas
27;9;9;0.009722222222222222;0.009722222222222222;1.996;0.08750000000000001;0;15.183333333333334;1.996;27;0.999;16;2744;0.999;16;2719;0.999;16;2694;3.997000000000001;38;1466;0.999;16;43;3.0;30;91;3.997000000000001;38;493;0.999;16;1398;3.0;91;Grifos
16;5;5;0.0125;0.0125;0.999;0.0625;0;15.35;0.999;16;0.999;16;2789;0.999;16;2764;3.997000000000001;38;1536;1.996;27;43;3.0;30;32;3.997000000000001;38;434;0.999;16;1339;5.996;49;1505;3.0;32;Grifos
30;13;13;0.010576923076923078;0.010576923076923078;3.0;0.1375;0;15.15;3.0;30;0.999;16;2812;3.997000000000001;38;1584;1.996;27;91;0.999;16;32;3.997000000000001;38;372;0.999;16;1277;5.996;49;1443;3.997000000000001;38;2924;1.996;91;Cisternas
38;13;15;0.010576923076923078;0.009166666666666667;3.997000000000001;0.1375;0;15.85;3.997000000000001;38;3.997000000000001;38;1986;1.996;27;493;0.999;16;434;3.0;30;372;0.999;16;867;5.996;49;1033;3.997000000000001;38;2514;4.000000000000001;37;4054;3.0;372;Cisternas
16;5;5;0.0125;0.0125;0.999;0.0625;0;16.933333333333334;0.999;16;1.996;27;1398;0.999;16;1339;3.0;30;1277;3.997000000000001;38;867;5.996;49;150;3.997000000000001;38;1631;4.000000000000001;37;3171;7.0;48;3748;5.996;150;Cisternas
49;13;13;0.01153846153846154;0.01153846153846154;5.996;0.15000000000000002;0;16.7;5.996;49;0.999;16;1505;3.0;30;1443;3.997000000000001;38;1033;0.999;16;150;3.997000000000001;38;1432;4.000000000000001;37;2972;7.0;48;3549;0.999;16;3918;3.997000000000001;1033;Cisternas
38;15;13;0.009166666666666667;0.010576923076923078;3.997000000000001;0.1375;0;16.383333333333333;3.997000000000001;38;3.0;30;2924;3.997000000000001;38;2514;0.999;16;1631;5.996;49;1432;4.000000000000001;37;1502;7.0;48;2079;0.999;16;2448;2.998;29;6182;5.996;1432;Cisternas
37;13;13;0.010576923076923078;0.010576923076923078;4.000000000000001;0.1375;0;16.05;4.000000000000001;37;3.997000000000001;38;4054;0.999;16;3171;5.996;49;2972;3.997000000000001;38;1502;7.0;48;540;0.999;16;909;2.998;29;4643;4.000000000000001;37;5621;7.0;540;Cisternas
48;21;20;0.01011904761904762;0.010625;7.0;0.21250000000000002;0;17.666666666666668;7.0;48;0.999;16;3748;5.996;49;3549;3.997000000000001;38;2079;4.000000000000001;37;540;0.999;16;321;2.998;29;4055;4.000000000000001;37;5033;2.997;28;7392;4.000000000000001;540;Grifos
16;5;5;0.0125;0.0125;0.999;0.0625;0;17.816666666666666;0.999;16;5.996;49;3918;3.997000000000001;38;2448;4.000000000000001;37;909;7.0;48;321;2.998;29;3718;4.000000000000001;37;4696;2.997;28;7055;3.9960000000000004;35;10596;7.0;321;Grifos
29;14;14;0.010714285714285716;0.010714285714285716;2.998;0.15000000000000002;0;18.05;2.998;29;3.997000000000001;38;6182;4.000000000000001;37;4643;7.0;48;4055;0.999;16;3718;4.000000000000001;37;949;2.997;28;3308;3.9960000000000004;35;6849;2.9979999999999998;29;7572;4.000000000000001;949;Grifos
37;13;13;0.010576923076923078;0.010576923076923078;4.000000000000001;0.1375;0;18.35;4.000000000000001;37;4.000000000000001;37;5621;7.0;48;5033;0.999;16;4696;2.998;29;949;2.997;28;2322;3.9960000000000004;35;5863;2.9979999999999998;29;6586;0.999;16;7398;2.998;949;Cisternas
28;12;12;0.012500000000000002;0.012500000000000002;2.997;0.15000000000000002;0;19.666666666666668;2.997;28;7.0;48;7392;0.999;16;7055;2.998;29;3308;4.000000000000001;37;2322;3.9960000000000004;35;3513;2.9979999999999998;29;4236;0.999;16;5048;0.999;16;5068;4.000000000000001;2322;Cisternas
35;13;13;0.01153846153846154;0.01153846153846154;3.9960000000000004;0.15000000000000002;0;20.683333333333334;3.9960000000000004;35;0.999;16;10596;2.998;29;6849;4.000000000000001;37;5863;2.997;28;3513;2.9979999999999998;29;688;0.999;16;1500;0.999;16;1520;3.0;30;6474;2.9979999999999998;688;Cisternas
29;14;14;0.010714285714285716;0.010714285714285716;2.9979999999999998;0.15000000000000002;0;20.733333333333334;2.9979999999999998;29;2.998;29;7572;4.000000000000001;37;6586;2.997;28;4236;3.9960000000000004;35;688;0.999;16;783;0.999;16;803;3.0;30;5757;2.0;29;6374;3.9960000000000004;688;Cisternas
30;13;13;0.010576923076923078;0.010576923076923078;3.0;0.1375;0;21.166666666666668;3.0;30;3.9960000000000004;35;6474;2.9979999999999998;29;5757;0.999;16;4958;0.999;16;4938;2.0;29;587;3.9990000000000006;33;691;3.9960000000000004;34;800;2.9979999999999998;29;2990;2.0;587;Cisternas
29;8;8;0.009375000000000001;0.009375000000000001;2.0;0.07500000000000001;0;22.45;2.0;29;2.9979999999999998;29;6374;0.999;16;5575;0.999;16;5555;3.0;30;587;3.9990000000000006;33;75;3.9960000000000004;34;184;2.9979999999999998;29;2374;3.9980000000000007;36;6847;3.9990000000000006;75;Grifos
33;13;16;0.013461538461538462;0.010937500000000001;3.9990000000000006;0.17500000000000002;0;22.183333333333334;3.9990000000000006;33;0.999;16;5679;0.999;16;5659;3.0;30;691;2.0;29;75;3.9960000000000004;34;76;2.9979999999999998;29;2266;3.9980000000000007;36;6739;0.999;16;6871;2.0;75;Grifos
34;14;14;0.011607142857142858;0.011607142857142858;3.9960000000000004;0.1625;0;22.0;3.9960000000000004;34;0.999;16;5768;3.0;30;800;2.0;29;184;3.9990000000000006;33;76;2.9979999999999998;29;2156;3.9980000000000007;36;6629;0.999;16;6761;0.999;16;7116;3.9990000000000006;76;Grifos
29;14;14;0.010714285714285716;0.010714285714285716;2.9979999999999998;0.15000000000000002;0;22.5;2.9979999999999998;29;3.0;30;2990;2.0;29;2374;3.9990000000000006;33;2266;3.9960000000000004;34;2156;3.9980000000000007;36;4444;0.999;16;4576;0.999;16;4931;1.996;27;7395;3.9960000000000004;2156;Cisternas
36;14;14;0.010714285714285716;0.010714285714285716;3.9980000000000007;0.15000000000000002;0;0.05;3.9980000000000007;36;2.0;29;6847;3.9990000000000006;33;6739;3.9960000000000004;34;6629;2.9979999999999998;29;4444;0.999;16;96;0.999;16;451;1.996;27;2915;2.997;28;3116;1.996;2915;Cisternas
16;5;5;0.0125;0.0125;0.999;0.0625;0;0.25;0.999;16;3.9990000000000006;33;6871;3.9960000000000004;34;6761;2.9979999999999998;29;4576;3.9980000000000007;36;96;0.999;16;339;1.996;27;2803;2.997;28;3004;2.998;29;28203;3.9980000000000007;96;Cisternas
16;5;5;0.0125;0.0125;0.999;0.0625;0;0.16666666666666666;0.999;16;3.9960000000000004;34;7116;2.9979999999999998;29;4931;3.9980000000000007;36;451;0.999;16;339;1.996;27;2448;2.997;28;2649;2.998;29;27848;0.999;16;32106;3.9980000000000007;451;Cisternas
27;9;9;0.009722222222222222;0.009722222222222222;1.996;0.08750000000000001;0;0.23333333333333334;1.996;27;2.9979999999999998;29;7395;3.9980000000000007;36;2915;0.999;16;2803;0.999;16;2448;2.997;28;174;2.998;29;25373;0.999;16;29631;2.998;29;31144;2.997;174;Grifos
28;12;12;0.012500000000000002;0.012500000000000002;2.997;0.15000000000000002;0;0.5833333333333334;2.997;28;3.9980000000000007;36;3116;0.999;16;3004;0.999;16;2649;1.996;27;174;2.998;29;25171;0.999;16;29429;2.998;29;30942;2.9920000000000004;35;31776;1.996;174;Cisternas
29;14;14;0.010714285714285716;0.010714285714285716;2.998;0.15000000000000002;0;7.566666666666666;2.998;29;0.999;16;28203;0.999;16;27848;1.996;27;25373;2.997;28;25171;0.999;16;4229;2.998;29;5742;2.9920000000000004;35;6576;3.997000000000001;38;6623;0;3600;Grifos
16;5;5;0.0125;0.0125;0.999;0.0625;0;9.533333333333333;0.999;16;0.999;16;32106;1.996;27;29631;2.997;28;29429;2.998;29;4229;2.998;29;1497;2.9920000000000004;35;2331;3.997000000000001;38;2378;0.999;16;2632;2.998;1497;Fugas
29;14;14;0.010714285714285716;0.010714285714285716;2.998;0.15000000000000002;0;9.75;2.998;29;1.996;27;31144;2.997;28;30942;2.998;29;5742;0.999;16;1497;2.9920000000000004;35;805;3.997000000000001;38;852;0.999;16;1106;0.999;16;1161;2.9920000000000004;805;Cisternas
35;19;11;0.0059210526315789476;0.010227272727272727;2.9920000000000004;0.1125;0;9.65;2.9920000000000004;35;2.997;28;31776;2.998;29;6576;0.999;16;2331;2.998;29;805;3.997000000000001;38;12;0.999;16;266;0.999;16;321;1.9989999999999999;32;422;3.997000000000001;12;Grifos
38;15;13;0.009166666666666667;0.010576923076923078;3.997000000000001;0.1375;0;9.433333333333334;3.997000000000001;38;2.998;29;6623;0.999;16;2378;2.998;29;852;2.9920000000000004;35;12;0.999;16;216;0.999;16;271;1.9989999999999999;32;372;3.0;30;582;2.9920000000000004;12;Cisternas
16;5;5;0.0125;0.0125;0.999;0.0625;0;9.666666666666666;0.999;16;0.999;16;2632;2.998;29;1106;2.9920000000000004;35;266;3.997000000000001;38;216;0.999;16;39;1.9989999999999999;32;140;3.0;30;350;3.998;38;680;1.9989999999999999;140;Cisternas
16;5;5;0.0125;0.0125;0.999;0.0625;0;9.583333333333334;0.999;16;2.998;29;1161;2.9920000000000004;35;321;3.997000000000001;38;271;0.999;16;39;1.9989999999999999;32;85;3.0;30;295;3.998;38;625;1.9979999999999996;22;703;1.9989999999999999;85;Cisternas
32;5;5;0.0125;0.0125;1.9989999999999999;0.0625;0;9.266666666666667;1.9989999999999999;32;2.9920000000000004;35;422;3.997000000000001;38;372;0.999;16;140;0.999;16;85;3.0;30;178;3.998;38;508;1.9979999999999996;22;586;1.9979999999999996;22;637;3.0;178;Grifos
30;13;13;0.010576923076923078;0.010576923076923078;3.0;0.1375;0;9.766666666666667;3.0;30;3.997000000000001;38;582;0.999;16;350;0.999;16;295;1.9989999999999999;32;178;3.998;38;300;1.9979999999999996;22;378;1.9979999999999996;22;429;1.9979999999999996;22;492;1.9989999999999999;178;Cisternas
38;21;12;0.0071428571428571435;0.012500000000000002;3.998;0.15000000000000002;0;10.266666666666667;3.998;38;0.999;16;680;0.999;16;625;1.9989999999999999;32;508;3.0;30;300;1.9979999999999996;22;40;1.9979999999999996;22;91;1.9979999999999996;22;154;0.999;16;210;1.9979999999999996;40;Lavadora
22;8;8;0.0140625;0.0140625;1.9979999999999996;0.1125;0;10.566666666666666;1.9979999999999996;22;0.999;16;703;1.9989999999999999;32;586;3.0;30;378;3.998;38;40;1.9979999999999996;22;29;1.9979999999999996;22;92;0.999;16;148;1.9959999999999998;21;290;1.9979999999999996;29;Lavadora
22;8;8;0.0140625;0.0140625;1.9979999999999996;0.1125;0;10.416666666666666;1.9979999999999996;22;1.9989999999999999;32;637;3.0;30;429;3.998;38;91;1.9979999999999996;22;29;1.9979999999999996;22;41;0.999;16;97;1.9959999999999998;21;239;0.999;16;1463;1.9979999999999996;29;Lavadora
22;8;8;0.0140625;0.0140625;1.9979999999999996;0.1125;0;10.466666666666667;1.9979999999999996;22;3.0;30;492;3.998;38;154;1.9979999999999996;22;92;1.9979999999999996;22;41;0.999;16;34;1.9959999999999998;21;176;0.999;16;1400;0.999;16;1428;1.9979999999999996;41;Lavadora
16;5;5;0.0125;0.0125;0.999;0.0625;0;10.4;0.999;16;3.998;38;210;1.9979999999999996;22;148;1.9979999999999996;22;97;1.9979999999999996;22;34;1.9959999999999998;21;126;0.999;16;1350;0.999;16;1378;2.9920000000000004;32;1427;1.9979999999999996;34;Lavadora
21;10;10;0.0125;0.0125;1.9959999999999998;0.125;0;10.766666666666667;1.9959999999999998;21;1.9979999999999996;22;290;1.9979999999999996;22;239;1.9979999999999996;22;176;0.999;16;126;0.999;16;1203;0.999;16;1231;2.9920000000000004;32;1280;0.999;16;1403;1.9979999999999996;176;Grifos
16;5;5;0.0125;0.0125;0.999;0.0625;0;10.166666666666666;0.999;16;1.9979999999999996;22;1463;1.9979999999999996;22;1400;0.999;16;1350;1.9959999999999998;21;1203;0.999;16;12;2.9920000000000004;32;61;0.999;16;184;1.9979999999999998;33;202;2.9920000000000004;61;Grifos
16;5;5;0.0125;0.0125;0.999;0.0625;0;10.633333333333333;0.999;16;1.9979999999999996;22;1428;0.999;16;1378;1.9959999999999998;21;1231;0.999;16;12;2.9920000000000004;32;33;0.999;16;156;1.9979999999999998;33;174;14.990000000000004;97;296;2.9920000000000004;33;Grifos
32;13;13;0.009615384615384616;0.009615384615384616;2.9920000000000004;0.125;0;10.45;2.9920000000000004;32;0.999;16;1427;1.9959999999999998;21;1280;0.999;16;61;0.999;16;33;0.999;16;91;1.9979999999999998;33;109;14.990000000000004;97;231;0.999;16;409;1.9979999999999998;109;Grifos
16;5;4;0.0125;0.015625;0.999;0.0625;0;10.5;0.999;16;1.9959999999999998;21;1403;0.999;16;184;0.999;16;156;2.9920000000000004;32;91;1.9979999999999998;33;2;14.990000000000004;97;124;0.999;16;302;1.9969999999999999;30;437;1.9979999999999998;2;Grifos
33;4;5;0.015625;0.0125;1.9979999999999998;0.0625;0;10.8;1.9979999999999998;33;0.999;16;202;0.999;16;174;2.9920000000000004;32;109;0.999;16;2;14.990000000000004;97;89;0.999;16;267;1.9969999999999999;30;402;0.999;16;479;14.990000000000004;89;Grifos
97;12;12;0.013541666666666667;0.013541666666666667;14.990000000000004;0.1625;0;10.833333333333334;14.990000000000004;97;0.999;16;296;2.9920000000000004;32;231;0.999;16;124;1.9979999999999998;33;89;0.999;16;81;1.9969999999999999;30;216;0.999;16;293;0.999;16;327;1.9979999999999998;89;Lavadora
16;5;5;0.0125;0.0125;0.999;0.0625;0;10.8;0.999;16;2.9920000000000004;32;409;0.999;16;302;1.9979999999999998;33;267;14.990000000000004;97;81;1.9969999999999999;30;119;0.999;16;196;0.999;16;230;13.986000000000002;94;373;14.990000000000004;81;Lavadora
30;9;9;0.008333333333333335;0.008333333333333335;1.9969999999999999;0.07500000000000001;0;10.05;1.9969999999999999;30;0.999;16;437;1.9979999999999998;33;402;14.990000000000004;97;216;0.999;16;119;0.999;16;47;0.999;16;81;13.986000000000002;94;224;17.987000000000002;117;801;14.990000000000004;216;Grifos
16;5;5;0.0125;0.0125;0.999;0.0625;0;10.333333333333334;0.999;16;1.9979999999999998;33;479;14.990000000000004;97;293;0.999;16;196;1.9969999999999999;30;47;0.999;16;18;13.986000000000002;94;161;17.987000000000002;117;738;1.996;27;1770;1.9969999999999999;47;Grifos
16;5;5;0.0125;0.0125;0.999;0.0625;0;10.9;0.999;16;14.990000000000004;97;327;0.999;16;230;1.9969999999999999;30;81;0.999;16;18;13.986000000000002;94;127;17.987000000000002;117;704;1.996;27;1736;0.999;16;1770;1.9969999999999999;81;Grifos
94;14;14;0.011607142857142858;0.011607142857142858;13.986000000000002;0.1625;0;10.283333333333333;13.986000000000002;94;0.999;16;373;1.9969999999999999;30;224;0.999;16;161;0.999;16;127;17.987000000000002;117;483;1.996;27;1515;0.999;16;1549;0.999;16;2262;1.9969999999999999;224;Lavadora
117;15;12;0.010833333333333334;0.013541666666666667;17.987000000000002;0.1625;0;10.9;17.987000000000002;117;1.9969999999999999;30;801;0.999;16;738;0.999;16;704;13.986000000000002;94;483;1.996;27;915;0.999;16;949;0.999;16;1662;0.999;16;2608;13.986000000000002;483;Lavadora
27;9;9;0.009722222222222222;0.009722222222222222;1.996;0.08750000000000001;0;11.1;1.996;27;0.999;16;1770;0.999;16;1736;13.986000000000002;94;1515;17.987000000000002;117;915;0.999;16;7;0.999;16;720;0.999;16;1666;15.98399999999998;127;2388;17.987000000000002;915;Grifos
127;13;10;0.009615384615384616;0.0125;15.117934661354564;0.125;0;11.35;15.98399999999998;127;1.996;27;2388;0.999;16;2365;0.999;16;1652;0.999;16;706;12.989999999999995;95;177;0.999;16;491;0.999;16;1636;2.9920000000000004;32;2015;12.989999999999995;177;Grifos
68;0;1;-9999.0;0.012500000000000011;0.8660653386454165;0.012500000000000011;0.125;11.133333333333333;15.98399999999998;127;1.996;27;2388;0.999;16;2365;0.999;16;1652;0.999;16;706;12.989999999999995;95;177;0.999;16;491;0.999;16;1636;2.9920000000000004;32;2015;12.989999999999995;177;Grifos
95;14;13;0.010714285714285716;0.01153846153846154;12.989999999999995;0.15000000000000002;0;11.416666666666666;12.989999999999995;95;0.999;16;2669;0.999;16;1956;0.999;16;1010;15.98399999999998;127;177;0.999;16;219;0.999;16;1364;2.9920000000000004;32;1743;6.9850000000000065;63;2341;15.98399999999998;177;Grifos
16;5;5;0.0125;0.0125;0.999;0.0625;0;12.65;0.999;16;0.999;16;2270;0.999;16;1324;15.98399999999998;127;491;12.989999999999995;95;219;0.999;16;1129;2.9920000000000004;32;1508;6.9850000000000065;63;2106;3.0;30;3637;12.989999999999995;219;Grifos
16;5;5;0.0125;0.0125;0.999;0.0625;0;12.733333333333333;0.999;16;0.999;16;2469;15.98399999999998;127;1636;12.989999999999995;95;1364;0.999;16;1129;2.9920000000000004;32;363;6.9850000000000065;63;961;3.0;30;2492;3.9980000000000007;36;4387;2.9920000000000004;363;Grifos
32;13;13;0.009615384615384616;0.009615384615384616;2.9920000000000004;0.125;0;12.05;2.9920000000000004;32;15.98399999999998;127;2015;12.989999999999995;95;1743;0.999;16;1508;0.999;16;363;6.9850000000000065;63;566;3.0;30;2097;3.9980000000000007;36;3992;6.996000000000004;60;5940;6.9850000000000065;566;Grifos
63;13;12;0.009615384615384616;0.010416666666666666;6.9850000000000065;0.125;0;12.016666666666667;6.9850000000000065;63;12.989999999999995;95;2341;0.999;16;2106;0.999;16;961;2.9920000000000004;32;566;3.0;30;1468;3.9980000000000007;36;3363;6.996000000000004;60;5311;0.999;16;5581;2.9920000000000004;566;Grifos
30;13;13;0.010576923076923078;0.010576923076923078;3.0;0.1375;0;13.533333333333333;3.0;30;0.999;16;3637;0.999;16;2492;2.9920000000000004;32;2097;6.9850000000000065;63;1468;3.9980000000000007;36;1865;6.996000000000004;60;3813;0.999;16;4083;0.999;16;4104;6.9850000000000065;1468;Cisternas
36;13;15;0.01153846153846154;0.010000000000000002;3.9980000000000007;0.15000000000000002;0;13.116666666666667;3.9980000000000007;36;0.999;16;4387;2.9920000000000004;32;3992;6.9850000000000065;63;3363;3.0;30;1865;6.996000000000004;60;1912;0.999;16;2182;0.999;16;2203;0.999;16;3158;3.0;1865;Cisternas
60;15;13;0.009166666666666667;0.010576923076923078;6.996000000000004;0.1375;0;14.583333333333334;6.996000000000004;60;2.9920000000000004;32;5940;6.9850000000000065;63;5311;3.0;30;3813;3.9980000000000007;36;1912;0.999;16;210;0.999;16;231;0.999;16;1186;0.999;16;1934;3.9980000000000007;1912;Grifos
16;5;5;0.0125;0.0125;0.999;0.0625;0;15.3;0.999;16;0.999;16;3657;0.999;16;3636;0.999;16;2681;0.999;16;1933;7.996000000000002;59;33;0.999;16;163;0.999;16;234;0.999;16;362;7.996000000000002;33;Fugas
59;25;24;0.007000000000000001;0.007291666666666668;7.996000000000002;0.17500000000000002;0;15.116666666666667;7.996000000000002;59;0.999;16;3685;0.999;16;2730;0.999;16;1982;0.999;16;33;0.999;16;71;0.999;16;142;0.999;16;270;0.999;16;295;0;3600;Grifos
16;5;5;0.0125;0.0125;0.999;0.0625;0;15.283333333333333;0.999;16;0.999;16;2860;0.999;16;2112;0.999;16;163;7.996000000000002;59;71;0.999;16;55;0.999;16;183;0.999;16;208;0.999;16;233;7.996000000000002;71;Grifos
16;5;5;0.0125;0.0125;0.999;0.0625;0;15.466666666666667;0.999;16;0.999;16;2183;0.999;16;234;7.996000000000002;59;142;0.999;16;55;0.999;16;112;0.999;16;137;0.999;16;162;0.999;16;188;7.996000000000002;142;Grifos
16;5;5;0.0125;0.0125;0.999;0.0625;0;15.6;0.999;16;0.999;16;362;7.996000000000002;59;270;0.999;16;183;0.999;16;112;0.999;16;9;0.999;16;34;0.999;16;60;6.999000000000003;59;159;6.999000000000003;159;Grifos
16;5;5;0.0125;0.0125;0.999;0.0625;0;15.016666666666667;0.999;16;7.996000000000002;59;295;0.999;16;208;0.999;16;137;0.999;16;9;0.999;16;9;0.999;16;35;6.999000000000003;59;134;0.999;16;604;6.999000000000003;134;Grifos
16;5;5;0.0125;0.0125;0.999;0.0625;0;15.433333333333334;0.999;16;0.999;16;233;0.999;16;162;0.999;16;34;0.999;16;9;0.999;16;10;6.999000000000003;59;109;0.999;16;579;0.999;16;604;6.999000000000003;109;Grifos
16;5;5;0.0125;0.0125;0.999;0.0625;0;15.866666666666667;0.999;16;0.999;16;188;0.999;16;60;0.999;16;35;0.999;16;10;6.999000000000003;59;83;0.999;16;553;0.999;16;578;0.999;16;603;6.999000000000003;83;Grifos
59;13;13;0.010576923076923078;0.010576923076923078;6.999000000000003;0.1375;0;15.516666666666667;6.999000000000003;59;0.999;16;159;0.999;16;134;0.999;16;109;0.999;16;83;0.999;16;411;0.999;16;436;0.999;16;461;0.999;16;1600;0;3600;Grifos
16;5;4;0.0125;0.015625;0.999;0.0625;0;15.166666666666666;0.999;16;6.999000000000003;59;1600;0.999;16;1173;0.999;16;1148;0.999;16;1123;0.999;16;2;0.999;16;27;2.9920000000000004;32;261;0.999;16;468;2.9920000000000004;261;Grifos
16;4;5;0.015625;0.0125;0.999;0.0625;0;15.466666666666667;0.999;16;0.999;16;1191;0.999;16;1166;0.999;16;1141;0.999;16;2;0.999;16;9;2.9920000000000004;32;243;0.999;16;450;0.999;16;475;2.9920000000000004;243;Grifos
